playlist_name,playlist_id,followers,average_danceability,average_energy,average_key,average_loudness,average_mode,average_speechiness,average_acousticness,average_instrumentalness,average_liveness,average_valence,average_tempo,average_time_signature,average_duration_ms,total_duration,total_num,genre,max_popularity,avg_popularity
Joyceana,37i9dQZF1DX8OySgVjsS4X,2248,0.62335,0.1901775,5.675,-20.545525,0.6,0.7924825,0.601175,0.013473117,0.2302775,0.41485,100.2254,3.65,1188698.775,47547951,40,speech,7,1.375
Vintage Radio Dramas,37i9dQZF1DWZ8QVh1ew4PD,15103,0.6023,0.344033333,6.033333333,-15.2587,0.833333333,0.877233333,0.894466667,0.049904268,0.39104,0.4387,87.65006667,3.433333333,2386798.3,71603949,30,speech,14,4.566666667
Mythologies,37i9dQZF1DWVMdJ6HSmTWs,53477,0.562954545,0.264503409,6.306818182,-17.16322727,0.625,0.630990909,0.663346591,0.042563106,0.185146591,0.353789773,106.6064545,3.511363636,770642.3068,67816523,88,None,24,9.193181818
Radio Crime Dramas,37i9dQZF1DXddisSfoYY5n,17783,0.584142857,0.387164286,4.464285714,-17.04792857,0.857142857,0.840928571,0.91225,0.221129945,0.300164286,0.430571429,88.09207143,3.571428571,1647735.429,46136592,28,speech,15,6.75
Russian Lit,37i9dQZF1DXd6ydjpSDa3z,7867,0.657184615,0.191058462,6.507692308,-19.89158462,0.723076923,0.872346154,0.577723077,0.009422814,0.216504615,0.340738462,104.3013846,3.630769231,1030835.231,67004290,65,None,17,3.492307692
Scary Stories,37i9dQZF1DX0RGhgSIsFBm,100846,0.458285714,0.172917143,3.2,-15.07441429,0.485714286,0.637728571,0.479607143,0.020581352,0.155579286,0.336492857,66.98172857,2.635714286,957730.7786,134082309,140,speech,41,10.92142857
Science Fiction,37i9dQZF1DWVeoTQF8RBFh,23270,0.333746193,0.134640609,2.670050761,-10.42775635,0.329949239,0.457274112,0.344624365,0.000577299,0.134341117,0.261670051,52.5482335,1.827411168,430263.3096,84761872,197,speech,27,7.61928934
Sci-Fi Radio Dramas,37i9dQZF1DXb0DT3bG5Uc1,17761,0.603928571,0.317859524,6.30952381,-17.01059524,0.714285714,0.870833333,0.855785714,0.003780737,0.242185714,0.445452381,97.75921429,3.595238095,1655613.048,69535748,42,speech,28,8.023809524
Shakespeare: The Comedies,37i9dQZF1DX7ZEwRWHSfUr,7839,0.6411,0.168616,4.5,-22.3715,0.62,0.85048,0.79728,0.011140077,0.231776,0.325444,94.06454,3.6,1581727.32,79086366,50,None,11,1.62
Shakespeare: The Histories,37i9dQZF1DXbozqSbDnSno,6177,0.648482759,0.205724138,4.850574713,-21.01406897,0.689655172,0.812422989,0.860850575,0.017375214,0.23296092,0.322668966,102.665977,3.632183908,748249.6667,65097721,87,None,20,3.448275862
Shakespeare: The Tragedies,37i9dQZF1DX5lw1wrxWyPu,12147,0.289381395,0.121617628,2.809302326,-9.279618605,0.358139535,0.350389302,0.398739535,0.02845651,0.144736279,0.187340465,49.18408837,1.655813953,157249.0372,33808543,215,speech,18,0.930232558
Women's Lit,37i9dQZF1DX5nERjWj1zmg,53229,0.636578947,0.185289474,4.105263158,-21.17957895,0.684210526,0.847052632,0.543368421,0.000558638,0.191368421,0.353736842,94.28805263,3.578947368,1493688.711,56760171,38,None,21,6.789473684
Learn Spanish,37i9dQZF1DXc6li3e9oatQ,121476,0.131854031,0.022884858,0.980392157,-4.636840959,0.167755991,0.118853377,0.122592179,0.000298428,0.037005664,0.080474946,26.37013508,0.773420479,108631.4444,49861833,459,speech,34,1.464052288
Self Help Gems,37i9dQZF1DX0nTmEA8LGMv,38124,0.487335878,0.168306107,4.229007634,-15.49101527,0.488549618,0.664641221,0.407450382,7.60E-06,0.175873282,0.45421374,72.30069466,2.694656489,367591.084,48154432,131,speech,23,7.427480916
How to Write...,37i9dQZF1DX0IquWoRS2Rk,8566,0.653757282,0.200558252,5.184466019,-17.85678641,0.650485437,0.892368932,0.792796117,1.77E-07,0.186614563,0.587417476,101.779165,3.533980583,504993.4757,52014328,103,None,6,0.116504854
The Lectures of Joseph Campbell,37i9dQZF1DXameWHxm60IU,23830,0.109744932,0.053224155,1.013513514,-3.019125,0.10472973,0.151815878,0.147293919,0.000298716,0.036268581,0.057500338,16.76797804,0.608108108,35858.28041,21228102,592,speech,12,1.033783784
Music Lessons from Pete Seeger,37i9dQZF1DX9XHuI8pdkQ2,3930,0.640476923,0.142678462,4.461538462,-22.68869231,0.830769231,0.445961538,0.860046154,0.041026592,0.214675385,0.366969231,109.4842,3.707692308,133677.5538,8689041,65,christmas,8,0.815384615
Beyond the Music,01WIu4Rst0xeZnTunWxUL7,23,0.569892308,0.384721538,5.615384615,-17.36858462,0.753846154,0.574252308,0.774587427,0.08127077,0.28968,0.594492308,103.0664462,3.692307692,1203072.523,78199714,65,rock,75,8.569230769
Classical Music Explained: Bernstein's Music Lectures & More,37i9dQZF1DXbuvjwsGcSq1,15204,0.144429293,0.03769697,1.363636364,-5.93780303,0.154040404,0.132432828,0.214494949,0.010818156,0.060383333,0.10542702,26.02047475,0.939393939,90656.79798,35900092,396,None,28,0.992424242
Irish Studies,37i9dQZF1DX3HTCmWbhewZ,6218,0.563487603,0.087132149,4.710743802,-19.35657851,0.52892562,0.622393388,0.572145455,7.64E-05,0.168533058,0.318661157,83.54382645,2.958677686,109746.9421,13279380,121,None,6,1.090909091
Learn Swedish,37i9dQZF1DX1QCg8MO15wF,13996,0.189847059,0.107698353,6.141176471,-19.87843529,0.752941176,0.236247059,0.414452,0.001406137,0.054456471,0.1108,38.83685882,1.070588235,276633.7647,23513870,85,None,20,1.282352941
Learn French,37i9dQZF1DWTJSgpZmw7H2,79207,0.12667161,0.013820466,1.201271186,-5.313862288,0.156779661,0.125488136,0.130361797,5.26E-05,0.033038136,0.065150847,26.45319915,0.716101695,86462.91737,40810497,472,speech,26,1.529661017
Learn German,37i9dQZF1DWVrSKB2Pc3PY,48731,0.146601467,0.034734939,1.349633252,-5.127295844,0.136919315,0.174283619,0.089829474,0.000222452,0.037109291,0.071645721,32.62544988,0.875305623,128114.9462,52399013,409,speech,28,1.119804401
Learn Irish,37i9dQZF1DWW6K9D6JN1rY,18932,0.633042254,0.18033662,5.394366197,-18.82770423,0.76056338,0.662701408,0.747859155,0.012836505,0.242490141,0.479957746,106.4281268,3.633802817,212726.1268,15103555,71,None,38,2.929577465
Learn Italian,37i9dQZF1DX0yHwYvqyUJQ,51924,0.106082237,0.009084211,0.988486842,-4.111958882,0.080592105,0.100131579,0.043458076,3.21E-06,0.027168257,0.040634868,21.69986842,0.570723684,43117.14638,26215225,608,speech,27,1.286184211
Learn Portuguese,37i9dQZF1DX2SgxzTVd6bU,15770,0.625037736,0.073303774,7.245283019,-19.61724528,0.641509434,0.770207547,0.368307547,2.37E-05,0.163654717,0.341509434,151.2915094,3.773584906,562435.3396,29809073,53,speech,16,2.735849057
Learn Chinese,37i9dQZF1DX60lVXkfYly8,34876,0.238007605,0.072488593,2.269961977,-6.625053232,0.235741445,0.317334601,0.230047909,5.24E-05,0.047562357,0.103731559,50.69472624,1.292775665,239109.1597,62885709,263,speech,29,2.577946768
Learn Russian,37i9dQZF1DWSsCx004HXRd,26126,0.363178161,0.167450517,3.879310345,-8.121229885,0.327586207,0.449655172,0.399109195,0.000103007,0.08282931,0.13088046,69.95177011,1.896551724,382067.7701,66479792,174,speech,22,2.293103448
Learn Arabic,37i9dQZF1DWSIZLZz4Kogf,20904,0.639179775,0.26384236,4.921348315,-18.49592135,0.674157303,0.507564045,0.321350503,0.08846752,0.125597753,0.368824719,152.1667865,3.988764045,509502.764,45345746,89,speech,20,3.438202247
A Noam Chomsky Chronology,37i9dQZF1DX8d1cgbQqKFy,14676,0.13847561,0.073046585,1.534146341,-5.705690244,0.180487805,0.177221951,0.227439024,0.00030256,0.047381463,0.117214634,24.45068049,0.880487805,54466.59512,22331304,410,speech,0,0
Trending in Film,37i9dQZF1DXa3KA3nCTOQa,100763,0.560925926,0.669611111,5.092592593,-7.654351852,0.611111111,0.102568519,0.147910815,0.150446068,0.197731481,0.456855556,120.7210185,3.981481481,235523.7407,12718282,54,pop,81,49.85185185
Fright Fest,37i9dQZF1DX6dCTsdzLHOw,4985,0.38962963,0.378192593,6.333333333,-14.89740741,0.555555556,0.045703704,0.557538889,0.60509037,0.156792593,0.228674074,121.1025556,3.62962963,244453.0741,6600233,27,None,57,23.7037037
Folksy Christmas,37i9dQZF1DX8c93KtGDPub,88239,0.299341317,0.186148204,3.179640719,-6.804053892,0.473053892,0.02251497,0.435214611,0.025651856,0.075199401,0.202906587,73.07328144,2.233532934,129672.2575,21655267,167,indie,63,15.67664671
Christmas Contemporary,37i9dQZF1DWWTuLtC3XxmA,10106,0.46012844,0.445054128,5.247706422,-8.31566055,0.798165138,0.049563303,0.454077615,0.007837184,0.181380734,0.376859633,109.6074771,3.440366972,204523.9633,22293112,109,pop,81,28.35779817
Acoustic Christmas,37i9dQZF1DX2uk5oHRWimT,151231,0.47971831,0.262795775,5.295774648,-12.16156338,0.76056338,0.037021127,0.760955493,0.02781834,0.134074648,0.301788732,120.0704789,3.746478873,199716.0423,14179839,71,pop,57,34.97183099
Christmas Stories,37i9dQZF1DWVzrEOEOM5Qu,45436,0.645666667,0.257219444,4.722222222,-16.63141667,0.694444444,0.860247222,0.649555556,0.020925842,0.207047222,0.399077778,98.33525,3.638888889,1100179.333,39606456,36,None,29,10.69444444
Home for the Holidays,37i9dQZF1DWUFmx4qlvh2f,146,0.573895522,0.510522388,5.253731343,-9.173432836,0.820895522,0.039691045,0.413189104,0.023308608,0.196410448,0.530910448,120.8718806,3.865671642,223728.0299,14989778,67,pop,77,44.7761194
FriendsGiving,7a80QjnKAMnZu5Lx50INeh,1283,0.550114286,0.449428571,5.2,-9.939714286,0.885714286,0.033097143,0.598197143,0.136274181,0.180942857,0.375048571,113.1603429,3.742857143,222811.8,7798413,35,pop,75,30.28571429
Give Thanks,37i9dQZF1DX6afkUGYYDyK,11755,0.57105,0.515833333,4.833333333,-9.1093,0.85,0.065438333,0.478412333,0.072033826,0.16327,0.483895,114.4072167,3.85,216629.3,12997758,60,pop,97,40.51666667
Coping With Loss,37i9dQZF1DWVxpHBekDUXK,93835,0.493966292,0.4591,5.292134831,-9.530730337,0.842696629,0.03628764,0.439316966,0.034972374,0.152326966,0.293714607,118.4747978,3.865168539,255925.3933,22777360,89,rock,80,36.23595506
Electric Grit,37i9dQZF1DX9LT7r8qPxfa,143802,0.449202703,0.346578378,4.716216216,-10.34986486,0.675675676,0.034145946,0.620566216,0.079836371,0.142056757,0.220286486,105.6025811,3.851351351,235361.9324,17416783,74,None,61,33.5
Next Classical,37i9dQZF1DX6Oqe1LC2A2s,35083,0.243756,0.08651876,5.82,-24.80818,0.64,0.058766,0.91266,0.57202634,0.163788,0.08003,99.04558,3.8,661903.86,33095193,50,classical,46,10.5
Medieval 50: Spotify Picks,37i9dQZF1DWYZW76Iw4Lij,34771,0.25334,0.081616,4.78,-23.289,0.52,0.05164,0.97118,0.155464311,0.130906,0.224974,101.06634,3.4,233001.9,11650095,50,None,42,20.92
Modernism 50: Spotify Picks,37i9dQZF1DX8ONeLSIu0Ai,13126,0.25751,0.1156956,3.9,-23.20314,0.7,0.04467,0.92844,0.630316752,0.138398,0.105894,108.78168,3.64,448151.72,22407586,50,classical,43,11.82
Avant-garde 50: Spotify Picks,37i9dQZF1DX6lFrpdIb4I8,13323,0.247236,0.1525052,4.76,-25.64074,0.62,0.123114,0.781681,0.398825482,0.208896,0.057492,104.76314,3.66,859146.14,42957307,50,classical,24,6.12
Electroacoustic 50: Spotify Picks,37i9dQZF1DX8GBmCO89g8U,9322,0.322714,0.361385778,4.38,-20.816,0.76,0.228128,0.7408574,0.472530272,0.186388,0.102838,105.52592,3.54,458835.3,22941765,50,electronic,23,6.1
Classical Feast,37i9dQZF1DX1FuwERxHNIM,15179,0.392904762,0.107833333,5.333333333,-21.47988095,0.857142857,0.043788095,0.919857143,0.350222317,0.172609524,0.460357143,114.7936667,3.595238095,247145.381,10380106,42,classical,34,26.66666667
Classical Intimate Dinner,37i9dQZF1DX5kUFcXez8kt,12408,0.28169697,0.045645758,6.303030303,-26.00221212,0.848484848,0.043975758,0.973757576,0.608654848,0.11450303,0.134921212,102.0181515,3.818181818,372187.9091,12282201,33,classical,35,20.66666667
Indie Classical: Composed In 21st Century,37i9dQZF1DXcbK8HZQNxAq,75097,0.331948,0.2189732,4.98,-19.0009,0.6,0.058204,0.887198,0.712276,0.13882,0.191144,106.73382,3.64,336306.36,16815318,50,ambient,57,18.94
Women of Classical,37i9dQZF1DX5hL1aT2vhMb,17040,0.24915,0.1507654,5.04,-21.10562,0.58,0.048378,0.90336,0.50368615,0.150054,0.130776,92.80578,3.54,449457.92,22472896,50,None,36,11.4
Minimalism,37i9dQZF1DX10uaP8FoDNe,81683,0.307718,0.1954628,5.24,-20.39214,0.46,0.061798,0.848131336,0.729782,0.124696,0.117986,110.94684,3.68,573643.38,28682169,50,electronic,58,25.06
Contemporary Chinese Classical,37i9dQZF1DX5AviTMPF0km,17267,0.242546429,0.109368929,5.785714286,-25.37064286,0.607142857,0.055221429,0.770935714,0.389826814,0.145653571,0.058825,103.8397857,3.571428571,634322.8929,17761041,28,None,22,5.5
This Is: Chopin,37i9dQZF1DWV7cvDzE3MOI,182748,0.30976,0.0836648,4.82,-24.60542,0.64,0.041548,0.9895,0.89264,0.117338,0.104464,85.69364,3.48,358145.32,17907266,50,classical,57,41.9
Bellini's Opera,1M2abQkxCwrLjzLGgKWnDP,386,0.0677256,0.0500794,0.92,-3.63493,0.176,0.0237324,0.188586,0.028888424,0.0889906,0.0435376,20.197294,0.746,46191.152,23095576,500,classical,1,0.052
Peaceful Choral Music by Living Composers,37i9dQZF1DWSXyN2w7ILMl,50800,0.147846,0.0631936,5.04,-27.53068,0.6,0.046726,0.97868,0.463843268,0.101274,0.039048,94.82636,3.52,369376.76,18468838,50,None,42,25.5
Essence of the Renaissance,37i9dQZF1DX0CM2xT3aAkN,40249,0.17475,0.122378,4.94,-22.04402,0.46,0.043266,0.9611,0.236558975,0.11824,0.090422,96.48924,3.72,301189.22,15059461,50,other,41,22.4
Romantic Era 50: Spotify Picks,37i9dQZF1DX8qDhzfjyTN6,89475,0.262824,0.085168,4.92,-23.53632,0.64,0.043184,0.947,0.704094167,0.123112,0.112148,95.4635,3.74,572020.88,28601044,50,classical,51,23.86
Psych & Groove,37i9dQZF1DX2FJ4E5eMYdk,12362,0.52490566,0.612207547,5.735849057,-7.663207547,0.773584906,0.037890566,0.238030943,0.154581741,0.168969811,0.514781132,119.6069811,3.886792453,266862.3774,14143706,53,None,60,31.41509434
Nature Noise,37i9dQZF1DWUKPeBypcpcP,517313,0.209804167,0.558995375,4.291666667,-26.55195833,0.666666667,0.1858875,0.44991375,0.608681033,0.384170833,0.04121,103.6380833,3.708333333,214017.6667,5136424,24,None,56,51.04166667
The Sleep Machine: Waterscapes,37i9dQZF1DWXzR2GKEiHgT,74577,0.148761224,0.680035367,3.224489796,-23.79969388,0.755102041,0.106104082,0.244854323,0.688181989,0.6734,0.013835571,96.76212245,3.204081633,209470.8367,10264071,49,None,65,56.18367347
White Noise,37i9dQZF1DWUZ5bk6qqDSy,164050,0.033485455,0.105774523,3.227272727,-42.8029,0.445454545,0.010529091,0.445064545,0.510782273,0.288743636,0.0022762,23.61742727,0.590909091,162645.4091,17890995,110,None,66,39.30909091
Crossroad Blues,37i9dQZF1DX5AuRugisweW,81148,0.556034483,0.411253448,6.155172414,-11.994,0.74137931,0.067343103,0.636572741,0.128458253,0.197325862,0.582724138,115.1964828,3.879310345,212881.6034,12347133,58,blues,53,27.44827586
"Red, White, & Blue",3kt5kS8Xqjfh8olOS24HX4,35,0.548228571,0.541685714,5.714285714,-8.544742857,0.857142857,0.049325714,0.419690934,0.056646413,0.2014,0.486068571,120.3366,3.942857143,229230.5714,8023070,35,rock,70,27.02857143
Best Original Songs,37i9dQZF1DX4h3u2WBqcR0,83494,0.466639535,0.335266279,4.76744186,-12.73424419,0.779069767,0.054084884,0.674392442,0.019445154,0.159762791,0.388918605,114.2051279,3.848837209,220427.5814,18956772,86,oldies,76,27.6744186
50 Songs for Snow,4sEKPcBYLcW3woDviiaigj,94,0.46738,0.519114,6.16,-9.92864,0.72,0.038774,0.38518166,0.11380483,0.177264,0.430182,125.69334,3.78,245785.88,12289294,50,rock,73,27.58
Happy St. Patrick's Day,37i9dQZF1DWSCaDvxADWZT,32793,0.522355556,0.651918889,5.411111111,-8.157833333,0.866666667,0.051437778,0.286319348,0.033856815,0.208355556,0.554605556,122.0471111,3.966666667,232907.6333,20961687,90,world,87,40.67777778
It's a Boy!,3KP0xIq8NrTP7BV2YhpHT5,146,0.524347826,0.434382609,4.391304348,-10.33991304,0.869565217,0.038530435,0.529586957,0.063637159,0.165113043,0.41273913,129.3652609,3.826086957,234043.4783,5383000,23,rock,50,26.39130435
59th GRAMMY Awards,37i9dQZF1DX5FyxM4IcLn6,120339,0.603960526,0.616394737,5.618421053,-6.766157895,0.605263158,0.106893421,0.203307482,0.029472263,0.189622368,0.460668421,116.1483158,3.921052632,243345.5658,18494263,76,pop,87,63.07894737
It's a Girl!,52rJQYDn9Q5dufvGPqqzgf,161,0.52556,0.512368,5.12,-8.85504,0.96,0.048488,0.4288744,0.021856642,0.199832,0.506536,119.0034,3.76,215316.24,5382906,25,soul,75,32.12
Graduation,5pxi1UkDk0BbUPDTPjmi4v,40,0.5598,0.7377,5.325,-6.2301,0.675,0.0819175,0.1048291,0.028909721,0.1864225,0.5239125,114.28805,3.95,250259.975,10010399,40,rock,75,39.675
Rock Your Rights,37i9dQZF1DX9aVADS5TZr5,2745,0.485170213,0.774687234,4.468085106,-6.943595745,0.808510638,0.07643617,0.096392302,0.059033348,0.190257447,0.490610638,133.9733404,4,248354.7234,11672672,47,rock,76,42.08510638
Showstopper: Companion,6mB1yfs3APBG9sCd61zOdJ,739,0.27161086,0.241896833,2.312217195,-4.677972851,0.298642534,0.048966968,0.176925434,0.056128499,0.085260181,0.245857466,51.41366063,1.737556561,105306.6787,23272776,221,None,75,17.58823529
Music Happens Here: The Music,4se8FxjaBGTHCTXIPoJlc0,1161,0.512521739,0.754391304,5.347826087,-7.527565217,0.782608696,0.081204348,0.147389217,0.07337698,0.188013043,0.479508696,124.860087,3.956521739,236572.7391,5441173,23,rock,70,49.95652174
Ultimate Indie,37i9dQZF1DX2Nc3B70tvx0,1776973,0.59972,0.58896,5.32,-8.18446,0.56,0.042668,0.33218548,0.241117222,0.151834,0.428732,116.68448,3.88,242809.86,12140493,50,None,68,53.4
Best of 2016: Ultimate Indie,1517hhPIVwA9EN41krpZo3,13132,0.59338,0.63238,5.44,-7.10788,0.74,0.061428,0.29551606,0.082467807,0.155556,0.417198,119.7196,4,219306.4,10965320,50,indie,77,54.34
SXSW Best Indie,37i9dQZF1DX6CwQbybVjjk,10972,0.502066667,0.646316667,5.6,-7.175083333,0.683333333,0.051123333,0.259554113,0.14516118,0.193061667,0.40625,128.0156667,3.933333333,226237.8333,13574270,60,indie,65,36.38333333
This Is: Bon Iver,37i9dQZF1DXaSQZr9c1SpZ,59649,0.468375,0.32513125,5.59375,-12.9868125,0.875,0.059225,0.81984375,0.261222018,0.12860625,0.217740625,114.7598438,3.875,270884.5625,8668306,32,indie,73,50.90625
This Is: Dirty Projectors,37i9dQZF1DX7FW3TjTduV4,5380,0.5553,0.5272,5.05,-7.1399,0.75,0.06675,0.526985,0.001743257,0.141395,0.53175,105.5188,3.8,230116.3,4602326,20,dance,59,14.45
This Is: The Flaming Lips,37i9dQZF1DX79Q60SopbIW,8746,0.380918367,0.709632653,5.755102041,-7.769632653,0.714285714,0.069210204,0.224900033,0.198258804,0.229265306,0.355467347,124.1506122,3.897959184,280295,13734455,49,pop,60,26.14285714
This Is: Father John Misty,37i9dQZF1DX3Y4Bt8VdicW,29061,0.463789474,0.580842105,4.684210526,-7.465210526,0.684210526,0.035194737,0.372189474,0.040378838,0.122315789,0.416473684,126.2076842,4,236975.8421,4502541,19,pop,65,43.21052632
This Is: Arcade Fire,37i9dQZF1DX1rUeB7HjgUL,61005,0.514666667,0.7399,5.133333333,-7.021066667,0.766666667,0.045023333,0.1353673,0.12867647,0.263546667,0.467123333,119.7657667,3.966666667,289553.7,8686611,30,dance,65,40.43333333
This Is: The Shins,37i9dQZF1DWZyp9KgPL31Y,21546,0.565285714,0.672785714,4.392857143,-6.614964286,0.857142857,0.036728571,0.156538368,0.030539197,0.192435714,0.556464286,120.3902857,4,220786.6429,6182026,28,indie,66,39.75
This Is: LCD Soundsystem,37i9dQZF1DX4jsulumEbDn,20465,0.654391304,0.737521739,5.695652174,-7.82,0.739130435,0.047278261,0.073412343,0.276267174,0.195382609,0.621169565,133.5664348,3.869565217,388640.3478,8938728,23,dance,64,51.60869565
This Is: Portugal. The Man,37i9dQZF1DWUbOQi4OiTx4,34925,0.523361111,0.686472222,5.416666667,-6.899194444,0.444444444,0.047455556,0.146914278,0.072131073,0.191883333,0.468311111,126.9028333,4.027777778,235125.2778,8464510,36,indie,83,41.94444444
This Is: Elliott Smith,37i9dQZF1DWZkGQGk1ZjrI,9870,0.583714286,0.288571429,4.892857143,-15.20989286,0.642857143,0.228403571,0.593703571,0.13306254,0.145682143,0.444,105.8249643,3.714285714,180209.4286,5045864,28,rock,49,35.64285714
This Is: Mac DeMarco,37i9dQZF1DXe8E8oqpmTDI,54140,0.564233333,0.587933333,5.1,-8.6036,0.733333333,0.054733333,0.320122733,0.20446551,0.201256667,0.608133333,118.5075667,3.933333333,181450.7,5443521,30,None,51,37
Billboard Music Awards 2016,37i9dQZF1DWWGeEU3DbvDJ,9454,0.648475,0.675975,5.475,-6.011725,0.5,0.10244,0.15670625,0.00090736,0.1686,0.52009,119.988325,3.925,219775.925,8791037,40,pop,82,59.2
Best of Spotify (So Far),37i9dQZF1DX4MdGfYdhVoI,93506,0.686375,0.722291667,5.916666667,-5.6505,0.583333333,0.085554167,0.100377083,0.000936219,0.154041667,0.609583333,127.25375,4,236436,5674464,24,pop,81,67.33333333
Tabletop Day,37i9dQZF1DX2WbHvYAWKAq,167,0.563238095,0.725809524,7.095238095,-6.567714286,0.619047619,0.064552381,0.204949794,0.057470874,0.208333333,0.572047619,127.5781429,3.952380952,225894.8095,4743791,21,rock,72,31.85714286
Superman,37i9dQZF1DX7v78LmsIZOJ,21994,0.43875,0.88915,5.25,-4.9762,0.6,0.06551,0.01380331,0.01647304,0.238265,0.4565,114.9759,4,242791.6,4855832,20,metal,79,61.55
Batman,37i9dQZF1DX1H7tkX0qqtF,32874,0.4351,0.8944,4.8,-4.8237,0.5,0.08108,0.005272445,0.108865354,0.267645,0.44992,133.2249,3.95,267164.5,5343290,20,metal,80,53.25
Ultimate Performances,37i9dQZF1DWY58YgA8d6HG,6889,0.571025,0.631775,5.025,-7.2407,0.675,0.0652975,0.24285129,0.07726769,0.161775,0.480175,124.833325,3.975,263468.025,10538721,40,pop,85,60.075
This Is: Animal Collective,37i9dQZF1DX76V4s7Zffmt,8320,0.454461538,0.765076923,5.307692308,-7.699846154,0.769230769,0.085138462,0.263319115,0.064508719,0.31195,0.383561538,120.0342308,3.692307692,305862.0385,7952413,26,dance,45,16.65384615
